,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
66,Topps 2021 Baseball Factory Sealed Complete Retail Box (660 Cards 5 Rookie Variations),$59.95,n/a,4.8 out of 5,1.0,0.0,PRODUCT HIGHLIGHTS: Collect all the top stars alongside the packed rookie class from the 2021 MLB season. Cards #1-660 from 2021 Topps Baseball Series 1 and Series 2 can be found in the 2021 Topps Baseball Complete Set! The Retail Edition Complete Set also contains a bonus five card pack of Rookie Variation cards.,53.0,0.0
67,Topps 2021 Baseball Factory Sealed Complete Retail Box (660 Cards 5 Rookie Variations),$59.95,n/a,4.8 out of 5,1.0,0.0,PRODUCT HIGHLIGHTS: Collect all the top stars alongside the packed rookie class from the 2021 MLB season. Cards #1-660 from 2021 Topps Baseball Series 1 and Series 2 can be found in the 2021 Topps Baseball Complete Set! The Retail Edition Complete Set also contains a bonus five card pack of Rookie Variation cards.,53.0,0.0
68,,,,,,,,,
69,Topps 2021 Baseball Factory Sealed Complete Retail Box (660 Cards 5 Rookie Variations),$59.95,n/a,4.8 out of 5,1.0,0.0,PRODUCT HIGHLIGHTS: Collect all the top stars alongside the packed rookie class from the 2021 MLB season. Cards #1-660 from 2021 Topps Baseball Series 1 and Series 2 can be found in the 2021 Topps Baseball Complete Set! The Retail Edition Complete Set also contains a bonus five card pack of Rookie Variation cards.,53.0,0.0
70,2021 Panini Score Football Jumbo Fat Pack Sealed 40 Card Pack - Look for Trevor Lawrence and Justin Fields Rookie and Autograph Cards,$21.69,n/a,4.3 out of 5,2.0,0.0,2021 Panini Score Football Jumbo Fat Pack Sealed 40 Card Pack - Look for Trevor Lawrence and Justin Fields Rookie and Autograph Cards,22.0,0.0
71,2021 Panini Score Football Jumbo Fat Pack Sealed 40 Card Pack - Look for Trevor Lawrence and Justin Fields Rookie and Autograph Cards,$21.69,n/a,4.3 out of 5,2.0,0.0,2021 Panini Score Football Jumbo Fat Pack Sealed 40 Card Pack - Look for Trevor Lawrence and Justin Fields Rookie and Autograph Cards,22.0,0.0
72,,,,,,,,,
73,2021 Panini Score Football Jumbo Fat Pack Sealed 40 Card Pack - Look for Trevor Lawrence and Justin Fields Rookie and Autograph Cards,$21.69,n/a,4.3 out of 5,2.0,0.0,2021 Panini Score Football Jumbo Fat Pack Sealed 40 Card Pack - Look for Trevor Lawrence and Justin Fields Rookie and Autograph Cards,22.0,0.0
74,100 OLD VINTAGE TOPPS BASEBALL CARDS ~ SEALED WAX PACKS LOT!,$12.89,n/a,4.1 out of 5,3.0,0.0,"This product will include various Topps packs including possible Bowman, Stadium Club, OPC packs all printed and produced by Topps Baseball Card Company and ranging from 86-91. These are sealed wax packs that are all 25 years old or more so please handle them with care. These packs are wax sealed not foil sealed so please note the cards or packs may look open but that is how Topps packaged cards in those years. These are sealed packs with some including gum that is 25 years old, please do not chew the gum and note these packs are 25 years so they may show some wear and tear. They are not brand new !",113.0,1.0
75,100 OLD VINTAGE TOPPS BASEBALL CARDS ~ SEALED WAX PACKS LOT!,$12.89,n/a,4.1 out of 5,3.0,0.0,"This product will include various Topps packs including possible Bowman, Stadium Club, OPC packs all printed and produced by Topps Baseball Card Company and ranging from 86-91. These are sealed wax packs that are all 25 years old or more so please handle them with care. These packs are wax sealed not foil sealed so please note the cards or packs may look open but that is how Topps packaged cards in those years. These are sealed packs with some including gum that is 25 years old, please do not chew the gum and note these packs are 25 years so they may show some wear and tear. They are not brand new !",113.0,1.0
76,,,,,,,,,
